Imaging phenotype cluster ID,CD45,Ly6C,TCR,Ly6G,CD19,CD169,CD106,CD3,CD1632,CD8a,CD90,F480,CD11c,Ter119,CD11b,IgD,CD27,CD5,CD79b,CD71,CD31,CD4,IgM,B220,ERTR7,CD35,CD2135,CD44,NKp46,X.X,Y.Y,Z.Z,MHCII,blank_Cy3_cyc15,blank_Cy5_cyc15,sample_Xtile_Ytile,niche cluster ID
9640,5976.22119140625,-166.710327148438,256.318511962891,-12.0403938293457,2602.21557617188,-654.223327636719,868.619140625,-878.47998046875,2531.69702148438,138.165985107422,1694.40515136719,-187.071731567383,2225.86181640625,-19.3956813812256,238.34765625,4168.87353515625,549.767639160156,9.72389030456543,3120.25170898438,185.761947631836,1613.06713867188,-133.499404907227,390.928375244141,4763.6357421875,746.473754882812,1564.99060058594,666.588073730469,1963.93298339844,582.744873046875,1086,782,4,4067.5576171875,1559.46179199219,454.524444580078,BALBc-1_X03_Y03,96
9640,1309.37634277344,-306.510620117188,314.237640380859,-278.347930908203,2552.1630859375,-1279.29235839844,208.845291137695,-1108.39538574219,1238.76257324219,-56.7639656066895,1237.02331542969,-823.165466308594,1224.33154296875,86.0088958740234,173.364120483398,-556.868225097656,560.700073242188,666.537353515625,5406.7802734375,-250.427734375,1660.11999511719,535.712829589844,1874.71984863281,67.4842758178711,-131.884155273438,1047.5869140625,143.672271728516,585.744689941406,478.566711425781,675,819,8,6906.986328125,1880.72106933594,582.632446289062,BALBc-1_X03_Y03,27
9640,3833.2890625,-69.2171936035156,99.190803527832,122.097091674805,2183.33618164062,2238.71020507812,413.116180419922,-53.6444244384766,1361.373046875,1307.26232910156,1606.19555664062,301.741058349609,1430.36547851562,66.9370422363281,305.832000732422,6498.7099609375,366.253570556641,197.682266235352,2486.71606445312,96.6061630249023,1329.49572753906,1454.11596679688,659.7333984375,5895.2724609375,126.71085357666,1987.87512207031,1180.78076171875,3093.3642578125,281.289855957031,296,464,11,2555.15478515625,843.284362792969,345.363067626953,BALBc-1_X03_Y03,72
9640,6009.58984375,-397.438232421875,-26.3971347808838,-75.304328918457,3395.53491210938,-1137.72644042969,426.444366455078,-1548.15734863281,3008.92163085938,939.765258789062,2734.45336914062,-1136.37365722656,2538.5966796875,114.801391601562,578.214477539062,2530.92163085938,459.769805908203,-404.509918212891,10141.7099609375,-109.197822570801,2543.9326171875,21.2532272338867,3184.21899414062,6606.544921875,329.266540527344,3612.2724609375,1460.8388671875,575.528015136719,323.150360107422,983,465,11,11063.078125,2618.97119140625,978.551208496094,BALBc-1_X03_Y03,69
9640,997.660583496094,-179.025054931641,142.557891845703,-29.2149982452393,-10.7673254013062,-535.773010253906,762.144897460938,-654.847229003906,576.711547851562,-242.778533935547,684.549987792969,80.4448471069336,856.328186035156,-30.611255645752,707.322509765625,4879.86376953125,400.576141357422,219.175231933594,1310.24768066406,31.1022529602051,2469.2890625,-419.628112792969,-53.8578491210938,-638.729064941406,570.521728515625,-376.037414550781,-305.935760498047,874.925903320312,496.005554199219,659,896,8,4371.10791015625,1128.36389160156,194.394409179688,BALBc-1_X03_Y03,10
9640,952.758850097656,-219.317443847656,-211.864685058594,36.2942352294922,1062.29943847656,-1701.67810058594,-71.8674087524414,-699.903625488281,1098.28735351562,1104.9189453125,1077.52844238281,-287.0302734375,836.566772460938,65.2258071899414,211.123474121094,1175.78576660156,143.539535522461,-108.231498718262,3597.66772460938,102.978492736816,934.777648925781,511.698333740234,894.032775878906,2485.43139648438,-14.0253591537476,3139.14233398438,2047.2119140625,828.941528320312,283.233428955078,241,943,11,3014.044921875,1269.48559570312,536.648803710938,BALBc-1_X03_Y03,96
9640,1285.73742675781,108.505317687988,748.862670898438,172.153167724609,1359.50744628906,2518.80297851562,1212.14636230469,123.800689697266,578.759216308594,613.753540039062,1312.00317382812,430.78369140625,1340.90258789062,130.345687866211,223.838607788086,2719.34204101562,688.988952636719,202.079406738281,1891.072265625,272.801177978516,1066.01977539062,1076.40002441406,407.294555664062,1163.98364257812,1232.24291992188,615.777954101562,422.844818115234,3461.30224609375,435.911407470703,1072,715,8,257.521545410156,954.229797363281,691.035705566406,BALBc-1_X03_Y03,10
9640,1432.53088378906,-75.6096420288086,139.326858520508,-37.6640663146973,1501.94836425781,165.175659179688,310.782867431641,-313.816253662109,987.259826660156,371.550567626953,688.441955566406,51.0391654968262,622.442321777344,82.4496612548828,200.73388671875,2678.20874023438,418.136199951172,-55.249195098877,1627.171875,19.6451816558838,853.933715820312,69.6608810424805,262.16455078125,2833.32788085938,166.933090209961,-390.568664550781,-54.5257873535156,-124.695770263672,311.051696777344,642,500,11,2254.072265625,918.875244140625,341.378875732422,BALBc-1_X03_Y03,96
9640,911.297668457031,-52.0802040100098,92.9932632446289,48.0615653991699,1798.58447265625,207.429443359375,-105.449378967285,15.8334846496582,606.677124023438,124.294357299805,-134.032440185547,188.752059936523,81.5612030029297,98.6867218017578,154.430480957031,2638.73828125,98.6832504272461,53.1708602905273,1541.53979492188,253.430740356445,-306.103424072266,102.277847290039,608.812133789062,1893.95861816406,1453.39514160156,509.475006103516,344.437927246094,-803.489135742188,157.357513427734,1209,915,10,817.427795410156,452.286529541016,317.078735351562,BALBc-1_X03_Y03,96
9640,4666.32568359375,31.9751491546631,668.828369140625,103.538330078125,2432.02856445312,1286.00646972656,1140.48095703125,-32.7018623352051,1573.26452636719,714.949401855469,1337.80029296875,451.463500976562,1801.04602050781,37.4971084594727,201.204986572266,7569.8505859375,724.473815917969,96.6347732543945,2444.66552734375,188.13459777832,1472.912109375,602.316711425781,272.070190429688,2942.40600585938,641.588623046875,263.439666748047,156.695831298828,2301.4833984375,431.562194824219,1064,929,6,2867.82397460938,954.785339355469,445.926879882812,BALBc-1_X03_Y03,66
9640,4638.45361328125,-180.330963134766,120.379211425781,-35.7243385314941,972.107543945312,-1455.96325683594,408.842254638672,-693.45068359375,1835.44494628906,214.863174438477,1194.90197753906,-171.662979125977,2373.80297851562,35.0621032714844,275.932006835938,2758.90014648438,511.886871337891,-81.8816986083984,3101.240234375,161.713287353516,1367.4072265625,760.471984863281,629.774719238281,1750.39831542969,338.653106689453,1229.33435058594,471.943054199219,3884.18676757812,596.684692382812,771,458,7,3599.83740234375,1529.25231933594,648.809753417969,BALBc-1_X03_Y03,33
9640,1813.02770996094,-59.8958702087402,355.444000244141,-105.045295715332,435.308380126953,-669.085876464844,200.563858032227,-365.867523193359,540.934509277344,-340.628967285156,246.832321166992,140.810729980469,152.963134765625,39.6145935058594,114.097679138184,4972.65380859375,342.640686035156,56.5029563903809,1192.79455566406,153.190002441406,311.771820068359,187.107208251953,125.654846191406,2855.96313476562,200.108871459961,-1334.17053222656,-1013.44262695312,-289.844482421875,224.541122436523,444,23,8,2245.19409179688,894.02392578125,139.463562011719,BALBc-1_X03_Y03,72
9638,920.557800292969,0.917303264141083,34.0623779296875,307.480102539062,250.187362670898,147.649719238281,850.704711914062,-189.479080200195,635.974426269531,448.333129882812,593.190551757812,670.290771484375,778.317321777344,257.399993896484,212.150238037109,414.44140625,192.527297973633,211.574127197266,818.442810058594,71.3776550292969,675.882385253906,300.078369140625,204.346939086914,557.055236816406,6506.72607421875,346.689849853516,132.968826293945,1436.56726074219,1032.57360839844,1310,8,11,632.187683105469,895.965515136719,316.822479248047,BALBc-1_X03_Y03,3
9596,796.715270996094,101.781517028809,606.561889648438,105.859764099121,360.094024658203,347.418792724609,2342.42236328125,249.104278564453,537.639038085938,545.356140136719,1882.65502929688,560.713562011719,835.077941894531,468.741119384766,133.117065429688,-327.302642822266,497.635437011719,545.136962890625,226.762054443359,-34.5698852539062,1420.28576660156,1561.31457519531,101.844596862793,-163.304260253906,674.352844238281,298.480682373047,137.686920166016,2308.96875,770.38037109375,1090,37,7,-239.368240356445,620.616271972656,346.999603271484,BALBc-1_X03_Y03,48
9640,4778.681640625,-94.8532180786133,312.496154785156,95.4107131958008,1843.77514648438,91.5660095214844,2074.90063476562,107.557113647461,2694.05737304688,816.194152832031,2048.64086914062,1371.09106445312,2482.86694335938,151.094161987305,324.059967041016,7198.85986328125,561.263854980469,672.433471679688,4367.39892578125,184.345947265625,2253.5009765625,508.282897949219,751.268432617188,3781.46435546875,3843.57641601562,644.116882324219,301.551239013672,4882.0322265625,478.356323242188,1002,528,7,3218.40600585938,1012.46600341797,548.423889160156,BALBc-1_X03_Y03,69
9640,3381.765625,-252.600616455078,286.842620849609,7.26851844787598,2054.3984375,-1340.91711425781,727.518188476562,-949.648193359375,3484.76782226562,725.6162109375,1697.17211914062,-368.091583251953,1877.06652832031,163.575393676758,392.578582763672,1394.04309082031,759.043823242188,986.344665527344,5003.0087890625,260.969299316406,1686.95385742188,945.296569824219,1347.54907226562,4307.4150390625,226.731460571289,1415.1787109375,753.377624511719,1162.86633300781,580.572814941406,833,12,9,7094.36279296875,2305.41528320312,731.638793945312,BALBc-1_X03_Y03,23
9597,2913.71606445312,-281.863006591797,-469.460784912109,442.263885498047,3679.43359375,2206.56518554688,1782.23034667969,-372.165802001953,1546.39953613281,2130.33544921875,2273.53076171875,-143.33757019043,2724.27758789062,29.1580924987793,380.357574462891,3270.54907226562,495.078887939453,445.23828125,2390.87622070312,154.448883056641,2284.26953125,737.974060058594,841.069213867188,4954.767578125,-98.5799102783203,9351.5810546875,6400.91943359375,1652.92724609375,401.633239746094,555,362,10,3415.15405273438,1802.48266601562,961.28515625,BALBc-1_X03_Y03,72
9640,5921.3134765625,-238.895629882812,-105.349624633789,156.400970458984,4619.45166015625,-653.722106933594,829.027282714844,-902.709411621094,3409.091796875,1339.97619628906,2515.00341796875,-279.231872558594,2419.41772460938,58.188289642334,521.120971679688,4826.7578125,375.842834472656,81.621955871582,7382.123046875,23.4839401245117,3043.5546875,21.6474933624268,2463.45336914062,11701.478515625,-10.7504043579102,4976.7216796875,2985.67724609375,553.421569824219,529.314575195312,309,546,11,7144.85986328125,2087.10717773438,855.417358398438,BALBc-1_X03_Y03,72
9616,1682.2890625,219.365905761719,933.720336914062,-238.095413208008,864.227111816406,748.52587890625,1347.28649902344,496.643463134766,478.714141845703,662.544372558594,1179.92028808594,198.714416503906,1081.02319335938,381.088714599609,-226.33415222168,152.449157714844,1387.25158691406,669.641906738281,124.272659301758,103.71760559082,1563.43310546875,630.472717285156,69.7219619750977,-60.9439888000488,138.438049316406,143.172073364258,43.6224174499512,1200.55053710938,2893.58325195312,1325,478,7,397.617736816406,905.808349609375,680.551208496094,BALBc-1_X03_Y03,NA
9640,2614.65551757812,-96.7348556518555,196.367202758789,14.6592149734497,990.689208984375,-1309.65087890625,301.306396484375,-253.080841064453,1022.50531005859,138.05729675293,911.1875,370.930541992188,993.294250488281,42.2647933959961,178.38330078125,7438.85009765625,327.073760986328,51.4290351867676,3457.28979492188,193.601715087891,911.523864746094,80.9809341430664,394.569305419922,3659.11889648438,-37.6624717712402,864.882995605469,484.945861816406,328.629486083984,207.718704223633,488,938,8,3092.14965820312,987.262268066406,424.447418212891,BALBc-1_X03_Y03,10
9604,-559.301025390625,-221.532272338867,766.195068359375,-168.588806152344,497.838043212891,-1347.55639648438,651.855041503906,-1198.94958496094,155.590209960938,-614.851135253906,457.775390625,-768.328674316406,290.249694824219,241.089569091797,165.397872924805,-1421.39587402344,638.074523925781,-327.890869140625,-718.614440917969,877.110046386719,76.8795547485352,2177.22583007812,2.32073187828064,-468.364318847656,471.865020751953,-1006.21203613281,-479.073150634766,91.0497131347656,284.317993164062,521,246,11,1785.16821289062,2457.4140625,530.187622070312,BALBc-1_X03_Y03,6
9597,1410.38464355469,-24.3520946502686,-134.236419677734,430.154571533203,1519.20068359375,447.707336425781,1090.62768554688,75.8996734619141,1563.55529785156,1806.67211914062,1658.68005371094,189.003265380859,1704.28161621094,104.980102539062,312.231506347656,2217.67456054688,251.671875,372.662780761719,2352.67578125,263.55078125,1375.18054199219,598.547790527344,832.562866210938,2941.46264648438,-45.7330207824707,6367.1376953125,4847.5634765625,972.606567382812,325.358367919922,177,106,7,261.840637207031,969.748229980469,700.817749023438,BALBc-1_X03_Y03,72
9640,2814.76782226562,-16.4016017913818,12.120753288269,77.0176467895508,1188.25085449219,146.662490844727,231.956909179688,47.9910011291504,1051.94189453125,259.222106933594,1550.06701660156,522.099975585938,408.313293457031,46.0486106872559,192.131607055664,9364.267578125,169.54948425293,747.96044921875,2534.96655273438,316.927551269531,973.750793457031,867.250244140625,471.280914306641,4963.7861328125,18.6447696685791,502.483612060547,719.477661132812,526.11083984375,359.016906738281,491,94,8,1163.46838378906,593.020446777344,329.829650878906,BALBc-1_X03_Y03,6
9597,2529.96411132812,-88.7287750244141,150.565658569336,296.661743164062,2760.0966796875,-505.116516113281,489.586608886719,-223.811828613281,460.221893310547,2441.77197265625,3494.23193359375,-180.653228759766,2366.10717773438,20.5305309295654,335.550201416016,1728.02954101562,587.423034667969,417.504974365234,1559.15539550781,-7.80084419250488,2727.30834960938,-331.676513671875,349.083679199219,3829.32666015625,223.323684692383,10947.7685546875,4772.47021484375,892.351196289062,371.001007080078,433,678,10,4001.89868164062,1261.62658691406,489.346557617188,BALBc-1_X03_Y03,53
9640,732.138122558594,-202.866409301758,-36.1432609558105,-124.516677856445,115.285781860352,-728.147033691406,114.779144287109,-869.807983398438,270.020355224609,-352.250762939453,377.906921386719,-386.161834716797,624.668640136719,16.2510528564453,173.438507080078,1679.79711914062,248.209365844727,-496.644470214844,2161.59033203125,-79.2102737426758,467.545745849609,-12.0379934310913,494.286834716797,3624.26538085938,20.3294944763184,-659.199340820312,-153.087066650391,151.534683227539,115.601905822754,36,592,8,3472.29516601562,1151.68188476562,187.456588745117,BALBc-1_X03_Y03,72
9640,1253.45874023438,74.0694732666016,445.253448486328,0.741832554340363,511.589111328125,149.349822998047,226.094192504883,174.803512573242,450.151611328125,316.770599365234,705.629272460938,179.262191772461,498.351257324219,-20.7845630645752,60.4537467956543,1247.42700195312,454.354553222656,700.213684082031,1442.66833496094,142.417678833008,407.976379394531,886.513305664062,302.155853271484,1561.47985839844,-89.4024505615234,354.313232421875,240.026260375977,236.244583129883,229.834701538086,1064,207,5,-163.568328857422,466.973114013672,302.47412109375,BALBc-1_X03_Y03,67
9640,1010.02331542969,-195.079971313477,-200.178924560547,-69.4030532836914,1114.91967773438,-909.015991210938,219.844802856445,-728.898742675781,-236.542526245117,21.9720230102539,842.409240722656,-437.510528564453,953.511413574219,-44.5396499633789,135.182434082031,-199.586654663086,218.019989013672,823.907165527344,856.929565429688,20.0245971679688,868.609375,324.548309326172,727.949279785156,-992.230529785156,125.829132080078,1688.12170410156,731.120788574219,800.005615234375,401.506195068359,116,477,5,2563.5185546875,988.354797363281,336.301422119141,BALBc-1_X03_Y03,72
9640,5076.87890625,-178.835250854492,13.8360462188721,-102.738265991211,1103.77648925781,-738.792724609375,852.196533203125,-797.957214355469,1465.70202636719,570.435913085938,1618.66784667969,-228.917282104492,2396.36474609375,15.0013055801392,215.001251220703,3538.654296875,611.576416015625,-466.552215576172,2878.9931640625,83.4014511108398,1874.23913574219,-62.4618034362793,341.796081542969,4925.83837890625,701.428161621094,1368.32580566406,572.185485839844,1440.25451660156,583.741027832031,830,703,7,4020.52514648438,1743.77978515625,641.104614257812,BALBc-1_X03_Y03,96
9638,1497.93627929688,65.800163269043,94.2740173339844,72.3936462402344,186.151031494141,21.0033340454102,1824.32275390625,-343.313751220703,634.879089355469,36.9726142883301,1493.79296875,54.6169204711914,968.315368652344,149.412063598633,149.417709350586,50.2509498596191,236.649688720703,96.4076461791992,617.533081054688,89.5957412719727,649.925048828125,337.946411132812,152.628021240234,158.997222900391,5838.6728515625,405.584594726562,139.958755493164,882.492980957031,4110.5439453125,1277,830,7,111.039909362793,1154.91577148438,426.469055175781,BALBc-1_X03_Y03,48
9613,188.824752807617,109.220588684082,481.008850097656,285.050079345703,570.027038574219,750.1962890625,3412.24267578125,568.119567871094,1116.31066894531,1256.60168457031,1560.56970214844,1924.81408691406,1449.37231445312,2038.59814453125,203.956832885742,-229.366790771484,447.122436523438,641.958679199219,769.984680175781,1509.13488769531,752.584594726562,433.148712158203,159.753021240234,-218.468627929688,2042.29699707031,258.399322509766,51.3114891052246,4181.3515625,493.956481933594,1173,355,11,206.457275390625,919.362365722656,470.690734863281,BALBc-1_X03_Y03,15
9640,3783.84106445312,-237.411682128906,-97.5799255371094,-64.5501556396484,3489.12426757812,-536.168334960938,669.19970703125,-917.878173828125,3044.8134765625,281.376647949219,1441.20153808594,-252.497100830078,2097.65454101562,128.994552612305,237.953598022461,4328.70654296875,341.863586425781,-291.022155761719,3684.11206054688,22.1599769592285,2257.46630859375,-424.590240478516,916.267517089844,4513.12451171875,1297.9970703125,1824.19482421875,851.439758300781,1610.73522949219,433.215026855469,810,870,9,5688.11376953125,1645.19775390625,626.541931152344,BALBc-1_X03_Y03,32
9640,4814.7158203125,-203.000930786133,-66.8396148681641,258.838592529297,2671.875,2741.68579101562,805.6611328125,-565.030517578125,2269.77856445312,2216.45727539062,3167.255859375,69.6668930053711,2734.02783203125,-14.9242668151855,398.558624267578,10044.5927734375,555.502563476562,55.7567024230957,4389.0068359375,332.001678466797,6902.65869140625,-122.691200256348,550.095703125,4530.42236328125,507.042846679688,6760.49951171875,3590.68823242188,5117.77734375,549.066955566406,30,776,11,5618.705078125,1969.16369628906,777.009582519531,BALBc-1_X03_Y03,10
9640,3335.68994140625,-36.0397605895996,349.782653808594,81.7781829833984,1413.90747070312,403.107055664062,756.318725585938,-214.785064697266,1355.35986328125,368.128204345703,1052.01232910156,298.264678955078,1399.67639160156,2.02925443649292,223.347259521484,6456.21826171875,447.422058105469,37.9402503967285,2848.83447265625,131.180694580078,1105.79895019531,66.2751083374023,389.409606933594,4885.109375,129.546752929688,947.829711914062,617.315124511719,1002.75482177734,524.730834960938,590,166,4,3476.0205078125,1182.486328125,406.479888916016,BALBc-1_X03_Y03,72
9640,3939.7216796875,68.7759780883789,648.675598144531,333.184600830078,2192.0400390625,928.313415527344,1611.88659667969,-3.89888381958008,2176.80078125,1498.74914550781,2260.1904296875,518.011962890625,2647.83715820312,88.0015182495117,400.371459960938,7870.1181640625,1086.20581054688,298.988250732422,3683.93994140625,318.996887207031,3963.00073242188,501.682891845703,641.763977050781,5299.04638671875,599.656860351562,3880.6435546875,2567.474609375,2276.49047851562,763.669982910156,7,752,8,3989.01391601562,1851.93884277344,902.793090820312,BALBc-1_X03_Y03,72
9619,1535.83862304688,24.964994430542,3173.34204101562,138.436752319336,890.197204589844,245.654067993164,1715.00915527344,743.676696777344,2298.25830078125,284.977111816406,2950.98608398438,5.92814922332764,1206.03198242188,200.00407409668,244.540603637695,-1120.60205078125,1320.11633300781,4745.19091796875,1274.42041015625,-6.47280550003052,1720.79943847656,5923.80322265625,463.659851074219,-1130.0380859375,1283.5146484375,278.842956542969,50.1085052490234,1796.65856933594,555.125305175781,873,752,8,-374.101257324219,710.81689453125,419.358032226562,BALBc-1_X03_Y03,67
9640,3259.79321289062,-53.7128562927246,-177.667663574219,268.001342773438,1637.55358886719,3243.69409179688,613.530944824219,-21.4463386535645,1260.54541015625,962.501342773438,975.60107421875,348.579132080078,2025.73486328125,44.0419464111328,234.900985717773,6295.60986328125,228.44792175293,455.036163330078,3270.1552734375,241.10920715332,1583.52697753906,437.303985595703,347.635162353516,4942.2392578125,291.112487792969,2805.5625,2409.853515625,2176.35424804688,412.624542236328,303,749,4,1503.31713867188,658.955871582031,421.198944091797,BALBc-1_X03_Y03,10
9640,1040.78442382812,17.2039012908936,123.140800476074,170.096221923828,799.318237304688,872.728881835938,709.08251953125,8.20048236846924,215.611373901367,806.233093261719,934.889709472656,372.866027832031,1080.16906738281,59.4906768798828,143.269805908203,6318.03564453125,122.93879699707,263.227600097656,1071.05407714844,251.396011352539,742.396850585938,168.796432495117,-13.6346673965454,1532.24926757812,113.728164672852,3793.2802734375,1335.69384765625,1106.95520019531,391.200103759766,47,699,10,1087.34533691406,758.398742675781,576.000610351562,BALBc-1_X03_Y03,10
9640,2485.4248046875,28.495153427124,102.825057983398,5.94948673248291,-267.711181640625,-1337.58239746094,104.875999450684,61.5834808349609,826.488098144531,-145.167358398438,29.9061164855957,356.164154052734,277.206024169922,80.9235000610352,82.5911102294922,3586.09716796875,131.562591552734,242.180709838867,1673.41748046875,172.908905029297,165.901245117188,199.751358032227,-20.1701374053955,5031.451171875,143.954376220703,-1125.90063476562,-642.620849609375,-437.197082519531,116.670112609863,121,783,4,-266.124816894531,48.5128402709961,9.35585403442383,BALBc-1_X03_Y03,72
9640,5922.83349609375,-449.68408203125,-362.503356933594,614.7724609375,2739.50830078125,-1006.77008056641,838.541931152344,-1593.0283203125,2299.3544921875,285.526489257812,2078.35278320312,-519.201538085938,2332.35327148438,-209.299118041992,438.629608154297,5792.28759765625,259.860290527344,-599.817321777344,5314.8818359375,-190.586090087891,2491.93432617188,-474.691223144531,1225.41162109375,7016.7255859375,106.716690063477,2942.66845703125,1167.6748046875,3241.61865234375,532.030334472656,728,707,9,8614.333984375,2341.24536132812,639.244140625,BALBc-1_X03_Y03,96
9640,1747.59997558594,-141.341796875,330.314697265625,-212.161163330078,940.24169921875,-609.343994140625,828.827026367188,-657.134948730469,785.924377441406,136.906387329102,876.946228027344,-525.898010253906,1100.98425292969,707.880676269531,70.2769088745117,1966.9736328125,275.429046630859,-63.1739311218262,1966.20361328125,133.419235229492,1128.80285644531,-256.930541992188,264.375885009766,1361.54675292969,-152.630569458008,376.050140380859,43.9643898010254,80.8940582275391,373.674102783203,1140,216,8,5145.0986328125,1404.54809570312,356.593383789062,BALBc-1_X03_Y03,35
9640,2076.61303710938,-104.458213806152,13.2280511856079,-44.9845161437988,420.626403808594,-271.755493164062,104.499931335449,-490.339599609375,320.645263671875,-239.46044921875,651.445434570312,98.3700790405273,588.953552246094,15.4001722335815,131.212341308594,4537.396484375,140.899917602539,270.983581542969,1874.65222167969,100.618545532227,407.442474365234,131.784393310547,253.158432006836,3404.98608398438,109.328308105469,-63.8373107910156,333.311370849609,278.688873291016,287.744079589844,163,288,4,1939.556640625,625.383850097656,154.671569824219,BALBc-1_X03_Y03,72
9640,4866.642578125,-55.7906761169434,458.445434570312,29.4047222137451,2174.107421875,-151.815567016602,2236.04174804688,-446.919036865234,2277.63549804688,588.728942871094,1443.89196777344,646.507690429688,2126.02758789062,150.264022827148,211.963684082031,2395.56005859375,577.894287109375,125.028457641602,2072.392578125,201.782409667969,2158.4482421875,266.210205078125,288.361145019531,3200.64501953125,4313.15673828125,530.992614746094,211.157379150391,2674.59350585938,454.599761962891,1293,898,8,3744.82177734375,1380.84423828125,481.962768554688,BALBc-1_X03_Y03,69
9640,2661.96508789062,-30.4959545135498,-27.1009273529053,208.472778320312,1380.61108398438,332.369018554688,703.358093261719,-39.744571685791,2071.0556640625,722.546081542969,914.136352539062,458.342834472656,1766.54443359375,39.6196365356445,246.273635864258,7299.1318359375,195.812393188477,-149.262222290039,2953.2587890625,331.044067382812,1273.91796875,-695.389221191406,450.930511474609,4875.28466796875,24.9463405609131,3709.43725585938,1669.15075683594,460.761108398438,175.392288208008,197,564,8,2371.65625,614.499755859375,438.947143554688,BALBc-1_X03_Y03,53
9640,2344.76733398438,-74.6498413085938,202.067581176758,119.134231567383,1503.10925292969,3148.97265625,915.469970703125,-173.809967041016,1294.09167480469,428.974395751953,816.937622070312,52.7652778625488,1618.7919921875,183.410903930664,324.934631347656,-434.025756835938,623.209045410156,345.876678466797,3295.95190429688,132.835815429688,1037.68432617188,1476.76159667969,794.860473632812,3366.9423828125,398.740997314453,1287.56567382812,679.306579589844,1631.66931152344,309.452880859375,537,684,8,1335.09558105469,1058.46313476562,394.575744628906,BALBc-1_X03_Y03,53
9639,-938.140258789062,166.58430480957,-45.6897926330566,2865.25805664062,-107.893005371094,767.419738769531,1200.31359863281,46.9386863708496,228.685516357422,772.203796386719,457.187042236328,-192.332717895508,448.565734863281,1611.89208984375,1231.13208007812,-459.962493896484,245.430130004883,67.9760055541992,-52.1444702148438,-99.8159790039062,4249.8330078125,-193.875518798828,-36.8115234375,-866.939270019531,1077.28173828125,167.342697143555,47.720043182373,807.656494140625,816.768676757812,1301,483,11,806.485595703125,592.239379882812,261.558441162109,BALBc-1_X03_Y03,15
9640,4445.1005859375,-167.760055541992,104.014183044434,147.088394165039,1396.70556640625,955.205261230469,909.628479003906,-535.484924316406,1642.37121582031,839.006530761719,2092.92553710938,303.333190917969,2043.61291503906,16.449239730835,313.296173095703,10417.1689453125,664.140075683594,190.662033081055,3203.27270507812,435.957489013672,1888.28771972656,870.01904296875,510.595092773438,6924.28759765625,125.513893127441,3771.0634765625,2216.3349609375,1103.25671386719,508.194244384766,695,202,5,3640.34692382812,1664.75952148438,637.126037597656,BALBc-1_X03_Y03,10
9640,3385.27783203125,-129.749816894531,-1121.23547363281,-49.1958503723145,1779.62487792969,-945.253112792969,981.890869140625,-1514.45947265625,1586.42175292969,-166.372665405273,-270.454376220703,198.772323608398,956.461608886719,-77.0616455078125,95.9154434204102,4684.56005859375,147.268798828125,-702.804992675781,2636.2783203125,93.2335968017578,1307.79333496094,-1538.33020019531,397.316436767578,4313.62353515625,364.270538330078,703.524963378906,424.61572265625,638.580139160156,227.016082763672,1086,569,4,3657.0341796875,925.135986328125,339.100769042969,BALBc-1_X03_Y03,88
9638,1550.85913085938,166.265121459961,279.480316162109,145.653533935547,337.553558349609,256.779174804688,2055.45434570312,-26.1061382293701,345.326293945312,521.720520019531,621.084106445312,653.253295898438,679.708557128906,30.2711410522461,160.595031738281,-19.0985851287842,344.963043212891,-5.87418699264526,311.542724609375,32.7597160339355,669.314086914062,657.690734863281,-161.319290161133,-0.874176859855652,3691.06176757812,241.310256958008,69.5531387329102,711.847290039062,1381.86157226562,1274,240,10,1601.00622558594,1444.38415527344,610.347534179688,BALBc-1_X03_Y03,91
9635,230.544692993164,22.6072273254395,-823.420288085938,15.6064920425415,480.8544921875,982.648132324219,1439.27160644531,-614.182189941406,3293.9833984375,532.270874023438,920.557312011719,700.530029296875,1168.79272460938,262.184417724609,86.0140914916992,-25.0078182220459,-50.8511810302734,-1535.630859375,980.864379882812,72.7514114379883,1841.32690429688,-1232.54138183594,272.054168701172,715.1884765625,-245.533889770508,455.46240234375,179.964584350586,4897.66015625,418.665496826172,770,890,10,583.12646484375,677.256469726562,314.714019775391,BALBc-1_X03_Y03,98
9597,2396.58642578125,-122.183624267578,-397.695617675781,338.260955810547,2527.67553710938,535.045288085938,461.695465087891,-49.8317527770996,2098.74829101562,2146.02001953125,2988.7666015625,413.550872802734,2236.98364257812,57.4753799438477,350.742340087891,11324.751953125,202.521011352539,436.059143066406,2851.74291992188,271.778076171875,2177.28686523438,264.027740478516,681.481994628906,4548.8837890625,-32.5615119934082,9487.3212890625,5836.40478515625,1223.41735839844,464.611938476562,179,561,11,3380.6494140625,1097.13708496094,745.519714355469,BALBc-1_X03_Y03,72
9640,1139.71533203125,-47.2230758666992,-50.5113258361816,78.0928421020508,787.761291503906,-72.2129364013672,-34.2990608215332,16.8505153656006,1294.79577636719,363.255767822266,550.404357910156,23.2002563476562,288.823883056641,-44.0211410522461,197.797271728516,1037.61645507812,157.959121704102,-213.470367431641,3876.77221679688,40.5517845153809,488.389007568359,-611.736022949219,1989.18444824219,2990.515625,-1445.14208984375,803.537719726562,312.214416503906,-398.931610107422,270.527618408203,917,284,11,2538.255859375,631.519165039062,386.760467529297,BALBc-1_X03_Y03,96
