cell_id:cell_id,region:region,tile_num:tile_num,x:x,y:y,z:z,x_tile:x_tile,y_tile:y_tile,size:size,cyc001_ch001:DAPI1,cyc001_ch002:Blank,cyc001_ch003:Blank,cyc001_ch004:Blank,cyc002_ch001:DAPI2,cyc002_ch002:CD15,cyc002_ch003:Ki67,cyc002_ch004:CD45,cyc003_ch001:DAPI3,cyc003_ch002:CD8,cyc003_ch003:CD44,cyc003_ch004:CD68,cyc004_ch001:DAPI4,cyc004_ch002:Pancytokeratin,cyc004_ch003:CD4,cyc004_ch004:IDO1,cyc005_ch001:DAPI5,cyc005_ch002:Actin,cyc005_ch003:CD21,cyc005_ch004:CD11c,cyc006_ch001:DAPI6,cyc006_ch002:CD20,cyc006_ch003:CD57,cyc006_ch004:CD14,cyc007_ch001:DAPI7,cyc007_ch002:Vimentin,cyc007_ch003:CD3e,cyc007_ch004:SMA,cyc008_ch001:DAPI8,cyc008_ch002:Blank,cyc008_ch003:Blank,cyc008_ch004:Blank,homogeneity:homogeneity
68749,1,5,5812,516,0,436,516,406,21632.04679802956,135.69950738916256,3996.613300492611,743.5615763546798,13666.620689655172,70.1847290640394,719.756157635468,1955.448275862069,14026.03448275862,39.30049261083744,11434.834975369458,2090.564039408867,13065.783251231527,92.435960591133,1541.2758620689656,899.0665024630542,21565.66748768473,564.0172413793103,2826.714285714286,1534.5467980295566,20801.283251231525,3013.866995073892,547.2660098522167,1070.4679802955666,22342.672413793105,8449.421182266009,348.8152709359606,159.8768472906404,25289.591133004928,164.79802955665025,2149.0320197044334,494.0665024630542,3.428780505643217
25919,1,12,2139,2156,0,795,140,424,25470.17924528302,131.3443396226415,2488.75,429.3608490566038,18218.153301886792,76.63679245283019,1038.1438679245282,5368.344339622641,20029.60141509434,71.58254716981132,8389.082547169812,1501.3278301886792,17496.959905660377,55.136792452830186,3214.2924528301887,1117.1957547169811,28099.96462264151,700.5966981132076,1673.75,442.62735849056605,21723.719339622643,274.9433962264151,1022.870283018868,474.9056603773585,22707.205188679247,857.7971698113207,4350.846698113208,167.32311320754718,27965.32783018868,133.7264150943396,1562.448113207547,368.4056603773585,3.282721727434459
47114,1,18,3941,3425,0,1253,401,196,20616.683673469382,127.87755102040816,2009.3367346938776,415.8622448979592,13286.984693877552,70.19897959183673,1171.3622448979593,1942.158163265306,15956.469387755102,29.102040816326532,7546.658163265306,2792.862244897959,12336.785714285714,41.505102040816325,4462.581632653061,670.3979591836735,23326.071428571428,174.2295918367347,2123.137755102041,368.5204081632653,18761.168367346934,438.7551020408163,794.3214285714286,444.1734693877551,19609.336734693876,13034.801020408164,3294.5051020408164,1102.642857142857,22566.413265306124,167.78571428571428,1646.5,412.84183673469386,3.453086940767058
51428,1,4,4372,48,0,340,48,259,22058.6833976834,125.31274131274132,3248.166023166023,508.66023166023166,13674.818532818534,73.47876447876448,626.1621621621622,3334.5559845559847,14847.625482625484,48.4015444015444,4830.706563706563,1658.2046332046332,12524.131274131274,56.68725868725869,518.027027027027,1492.2509652509652,24758.81467181467,574.2972972972973,6381.980694980695,366.2046332046332,20696.320463320462,8281.212355212356,712.2007722007722,689.4208494208494,21623.745173745177,1606.011583011583,280.82625482625485,167.011583011583,26085.96525096525,154.91119691119692,1837.127413127413,453.4517374517375,3.3280951971237496
57942,1,14,4218,2052,0,186,36,579,19655.36269430052,127.52504317789293,1776.8566493955095,375.6753022452504,12621.369602763383,40.82037996545768,8259.421416234887,1753.321243523316,14374.06908462867,25.95336787564767,6148.481865284974,1228.6027633851468,11586.10708117444,44.66493955094992,6954.354058721934,981.2158894645942,22875.822107081174,1093.566493955095,1692.5561312607945,364.9896373056995,18640.126079447324,87.33506044905009,824.6062176165804,349.9050086355786,18945.80829015544,2526.3747841105355,3366.06908462867,145.35405872193436,23021.946459412786,138.8238341968912,1530.2435233160622,350.96545768566494,3.416657411241745
24504,1,12,1583,2512,0,239,496,373,21385.654155495977,132.74530831099196,2516.844504021448,425.8793565683646,15614.356568364612,54.238605898123325,946.1876675603218,5528.337801608579,16977.372654155497,245.36729222520108,14144.040214477212,1341.01072386059,15164.817694369973,46.59249329758713,4147.576407506703,1470.8632707774798,24246.756032171583,1441.7050938337802,1548.7238605898124,470.0723860589813,18794.833780160858,113.31099195710456,1032.2734584450402,578.4932975871313,19202.914209115283,812.1179624664879,6480.1206434316355,125.24664879356568,24726.98123324397,150.20911528150134,1553.2412868632707,375.8257372654156,3.434927750650781
24595,1,12,1622,2586,0,278,570,143,12407.272727272728,147.64335664335664,2727.7482517482517,460.965034965035,8856.531468531468,48.82517482517483,706.1958041958042,325.95104895104896,9485.23076923077,16.342657342657343,6330.734265734266,890.5174825174826,8296.958041958042,42.10489510489511,945.3426573426574,1884.2027972027972,14577.699300699302,39.43356643356643,1143.3076923076924,231.2937062937063,10256.447552447553,40.11888111888112,374.61538461538464,336.3076923076923,10654.55944055944,4736.615384615385,297.2027972027972,22455.30769230769,14382.62937062937,149.5944055944056,1737.4895104895104,479.6293706293706,3.371353280186775
48969,1,23,3361,4802,0,673,770,165,21356.6,124.6,3102.866666666667,496.5030303030303,15672.018181818185,78.98787878787878,8107.387878787878,5745.921212121212,17741.678787878787,46.15151515151515,1657.5757575757575,1565.0060606060606,15768.315151515151,35.18181818181818,1358.9939393939394,1336.6969696969695,22413.29090909091,1717.2121212121212,5148.40606060606,908.5878787878788,20632.47272727273,11078.375757575755,1563.4363636363637,966.8666666666668,20442.5696969697,495.4,600.7636363636364,173.27878787878788,23496.60606060606,132.75151515151515,2023.957575757576,502.7151515151515,3.5196041970280914
70313,1,5,6685,446,0,1309,446,104,20049.153846153848,148.1153846153846,5695.278846153846,716.9134615384615,13663.91346153846,85.125,1594.6634615384614,4508.75,15106.78846153846,20.03846153846154,19122.153846153848,1983.9903846153843,14080.26923076923,97.01923076923076,1134.1153846153843,1206.298076923077,21059.07692307692,1663.5096153846157,10577.91346153846,458.41346153846155,21623.69230769231,5109.807692307692,1074.1442307692307,627.9807692307693,23781.153846153848,1234.201923076923,277.3173076923077,91.6346153846154,25581.25,156.53846153846155,3244.1826923076924,616.6730769230769,3.54337445974934
18483,1,2,1716,142,0,372,142,448,22240.323660714286,139.55133928571428,2328.2120535714284,442.8772321428572,16832.79910714286,60.341517857142854,2253.9308035714284,5974.71875,18702.515625,1064.75,13633.683035714286,1224.5982142857142,15738.979910714286,39.80580357142857,4452.220982142857,2909.6339285714284,23399.234375,1311.1450892857142,1323.3392857142858,594.5178571428571,18020.26339285714,168.61830357142858,830.3616071428571,497.9553571428572,20686.254464285714,1384.779017857143,4179.680803571428,142.98883928571428,23101.90848214286,138.32366071428572,1555.497767857143,395.3928571428572,3.478453222156352
13084,1,20,985,3354,0,985,330,351,21712.792022792026,133.7037037037037,2331.358974358974,447.94586894586894,14481.5698005698,59.43874643874644,1739.7037037037037,4625.777777777777,16260.094017094018,485.82336182336184,7865.022792022792,1197.7863247863247,14617.435897435897,47.41595441595442,4471.723646723647,1063.111111111111,22989.2792022792,976.2991452991452,2026.5925925925928,827.997150997151,17039.76638176638,543.4643874643874,1154.148148148148,540.0512820512821,17908.603988603987,1927.5413105413104,8897.837606837607,575,22358.59829059829,132.56980056980058,1568.082621082621,389.15954415954417,3.490346609468767
36890,1,3,3817,327,0,1129,327,342,26471.523391812865,129.35380116959064,2849.377192982456,460.34502923976606,18236.85380116959,70.92105263157895,868.2105263157895,6389.494152046784,19956.815789473683,374.7953216374269,9112.190058479531,1381.312865497076,17536.748538011696,45.41228070175438,6540.707602339181,1544.3391812865498,28630.052631578947,1231.953216374269,5346.269005847953,449.812865497076,25220.137426900583,4942.020467836257,773.7894736842105,643.5116959064327,25196.95906432749,447.8157894736842,2396.909356725146,296.2280701754386,30098.24269005848,146.2251461988304,1612.374269005848,391.046783625731,3.3978372465334457
55536,1,7,4628,1698,0,596,690,378,26343.566137566137,140.05555555555554,2737.39417989418,464.5767195767196,17652.82275132275,64.24603174603175,1182.1772486772486,6901.478835978836,19127.179894179895,958.1428571428572,15824.251322751325,1759.074074074074,16798.899470899472,48.87566137566137,2709.2883597883597,1256.190476190476,28372.65873015873,1668.1931216931216,1822.835978835979,540.8994708994709,24731.391534391536,192.57671957671957,1016.1137566137568,903.404761904762,26483.608465608464,791.7222222222222,8479.83597883598,140.95238095238096,29227.037037037036,161.7910052910053,2225.171957671958,426.8941798941799,3.399559101874567
19427,1,2,2120,142,0,776,142,372,22817.755376344085,125.96774193548389,2273.293010752688,406.4381720430107,15678.602150537634,55.465053763440864,908.3064516129032,6307.626344086021,17582.486559139787,171.53225806451613,15535.806451612903,1157.3145161290322,15146.55376344086,48.14247311827957,10338.456989247312,2042.4112903225807,23295.204301075268,1450.5537634408602,1502.3494623655913,3743.709677419354,19171.779569892475,81.54301075268818,630.0456989247311,665.766129032258,20112.86559139785,674.7903225806451,7607.349462365592,132.91129032258064,23801.201612903227,128.4193548387097,1468.1155913978494,382.8037634408602,3.558330738280641
48496,1,23,3184,4239,0,496,207,215,19400.87906976744,141.04651162790697,2458.739534883721,460.3953488372093,12710.516279069769,66.02325581395348,1021.1953488372092,2256.720930232558,14570,370.6372093023256,12882.241860465116,836.3255813953489,12394.651162790698,37.372093023255815,1074.753488372093,716.2093023255813,20684.958139534883,434.48837209302326,1633.7488372093023,448.31627906976746,17096.832558139537,67.81860465116279,867.5255813953488,466.8511627906977,17658.93023255814,1725.753488372093,3704.195348837209,1389.6744186046512,20793.841860465116,152.1906976744186,1527.0418604651163,407.7302325581395,3.3595836551260723
36709,1,3,3718,912,0,1030,912,358,23634.96089385475,135.91061452513966,2353.0335195530724,416.6815642458101,16711.391061452516,65.20391061452514,1057.282122905028,5016.3966480446925,18369.96648044693,479.8854748603352,10766.941340782125,1868.1061452513968,15412.40502793296,48.237430167597765,8101.053072625698,2420.486033519553,27348.896648044694,1221.4441340782123,1410.9050279329608,835.7290502793296,22916.536312849163,179.15642458100558,883.3882681564246,575.3435754189944,23154.122905027933,1481.782122905028,5850.946927374302,200.5977653631285,27886.54748603352,140.89385474860336,1415.04469273743,360.6983240223464,3.409604347308337
68193,1,5,5592,680,0,216,680,255,19001.33725490196,132.3294117647059,3824.345098039216,538.5411764705882,10227.827450980392,60.79607843137255,9277.93725490196,2107.7294117647057,10648.2,47.90588235294118,8708.38431372549,5737.505882352942,9960.117647058823,72.70980392156862,7105.490196078431,1138.41568627451,20581.996078431373,956.0705882352942,1369.6470588235295,1024.7490196078431,16390.8,1418.0196078431372,830.9725490196079,1249.0156862745098,18173.780392156863,1143.686274509804,3904.6235294117646,156.04705882352943,21907.996078431373,147.49803921568628,2539.9333333333334,467.2274509803922,3.6329449323380554
13594,1,20,1172,3053,0,1172,29,170,19942.36470588235,136.99411764705883,1778.529411764706,367.16470588235296,12325.217647058824,70.90588235294118,1013.7823529411764,3884.8823529411766,13979.123529411763,165.6,9315.394117647058,869.1117647058824,11657.95294117647,47.694117647058825,5752.611764705883,897.0941176470589,22462.276470588236,766.4411764705883,2020.8764705882352,400.9529411764706,14096.029411764706,176.61764705882354,956.5411764705882,487.0352941176471,15394.176470588236,353,10467.317647058824,155.02941176470588,19494.95882352941,143.28823529411764,1168.3117647058823,337.68823529411765,3.4498631314737547
50264,1,23,3907,4528,0,1219,496,410,19213.70975609756,140.80975609756098,2452.3317073170733,441.9463414634146,12291.053658536586,60.66341463414634,1144.8804878048782,2343.709756097561,14928.970731707315,62.84634146341463,5347.731707317073,2767.778048780488,11504.414634146342,50.59024390243903,4092.156097560975,961.5926829268292,21543.429268292683,739.319512195122,2267.580487804878,404.7121951219512,17501.0756097561,3792.4975609756098,1148.3292682926829,614.8341463414635,18116.829268292684,1081.3560975609755,689.8414634146342,153.99512195121952,21508.626829268294,135.34146341463415,1473.1,393.4170731707317,3.367494977361127
28413,1,19,1752,3521,0,408,497,390,24363.830769230768,128.36666666666667,2370.253846153846,424.4,15648.189743589744,69.6923076923077,1117.3179487179486,4448.04358974359,17521.876923076925,32.223076923076924,7728.830769230769,1271.3102564102564,13717.541025641023,45.282051282051285,8470.082051282052,1208.174358974359,25280.584615384618,857.9410256410256,1983.451282051282,454.0025641025641,19029.92564102564,160.2128205128205,867.0025641025641,522.5794871794872,20152.764102564102,551.7461538461539,6925.782051282052,157.14615384615385,23270.779487179487,143.0179487179487,1440.069230769231,371.20512820512823,3.3928131208367205
78086,1,16,5849,3430,0,473,406,336,25509.333333333332,131.9047619047619,2393.8601190476193,480.8154761904762,16767.380952380954,126.94940476190476,1281.9583333333333,5709.193452380952,17780.35119047619,39.13095238095238,10091.244047619048,1999.2261904761904,17336.699404761905,33.05654761904762,1226.6041666666667,1065.294642857143,27796.39880952381,1008.3809523809524,2565.8184523809523,597.389880952381,24943.57738095238,1668.9583333333333,807.8988095238095,776.4345238095239,26132.979166666668,2712.5505952380954,7462.485119047619,182.32738095238096,28427.41964285714,144.17857142857142,1571.404761904762,409.6279761904762,3.356943170755855
28366,1,19,1741,3304,0,397,280,204,22128.58823529412,139.18627450980392,2812.627450980392,473.05882352941177,14267.421568627453,77.58333333333333,1156.7843137254902,4795.269607843137,15177.166666666666,153.9607843137255,8802.269607843138,1552.029411764706,13819.053921568628,35.90686274509804,6109.813725490196,989.3725490196078,23917.397058823528,795.8872549019608,1754.328431372549,420.75,17813.75,141.5,690.2696078431372,529.25,18033.31862745098,2644.6176470588234,4761.39705882353,165.81372549019608,23947.897058823528,155.25,1641.5196078431372,384.1127450980392,3.4228743257109917
36082,1,3,3473,283,0,785,283,448,28352.40848214286,138.265625,4115.497767857143,588.8705357142857,23714.589285714286,90.64955357142856,22135.65848214286,2071.0290178571427,25131.93973214286,283.06919642857144,2998.1026785714284,3040.6428571428573,23912.881696428572,54.859375,817.5223214285714,2280.1629464285716,29925.535714285714,334.9486607142857,2191.198660714286,718.3504464285714,27674.323660714286,238.82366071428572,1240.078125,653.9330357142857,27757.553571428572,1388.381696428571,1599.803571428571,59.627232142857146,30259.953125,148.24553571428572,2620.6004464285716,494.828125,3.3192640907491664
73754,1,15,5523,2799,0,147,783,406,20723.2684729064,139.1551724137931,1982.551724137931,426.4655172413793,14230.4039408867,74.69458128078817,1208.6379310344828,4079.2635467980294,16232.413793103447,38.556650246305416,5752.0344827586205,1562.2733990147783,13356.20197044335,73.63546798029557,2314.4950738916255,1239.433497536946,24626.90147783251,723.5591133004926,4108.182266009852,437.1403940886699,21166.665024630543,3756.5295566502464,955.2068965517242,591.4211822660099,23472.022167487685,588.0911330049261,1824.7093596059112,161.01724137931035,23672.72660098522,143.52216748768473,1462.7931034482758,390.115763546798,3.312159471786966
35505,1,3,3225,36,0,537,36,157,17373.165605095543,134.9235668789809,4213.464968152866,589.3630573248407,11391.980891719746,51.9171974522293,799.7579617834394,3440.6178343949045,10705.031847133758,16.063694267515924,17026.95541401274,4813.9363057324845,9627.79617834395,42.089171974522294,1380.968152866242,7828.923566878981,20390.375796178345,1201.4713375796175,934.7707006369428,6036.802547770701,12211.656050955417,57.35031847133758,665.9745222929936,790.0509554140127,12474.687898089172,805.0127388535032,183.78980891719743,87.51592356687898,17505.936305732484,157.28662420382165,2199.8025477707006,476.12738853503186,3.598326743313622
23961,1,12,1395,2459,0,51,443,91,14087.637362637362,151.04395604395606,1811.4505494505495,394.0989010989011,8964.857142857143,37.494505494505496,14494.197802197805,1322.978021978022,10016.824175824177,25.21978021978022,5259.923076923077,1189.4395604395604,8984.087912087913,24.164835164835164,3574.285714285714,619.4725274725274,14960.703296703296,490.9230769230769,1263.175824175824,991.021978021978,11174.076923076924,280.42857142857144,725.1648351648352,789.8681318681319,11391.10989010989,537.5054945054945,817.6043956043956,72.21978021978022,14086.021978021978,152.2967032967033,1151.010989010989,347.57142857142856,3.4784853533637614
17091,1,21,1152,4150,0,1152,118,174,16111.063218390804,129.04597701149424,1956.0632183908049,409.7586206896552,10639.166666666666,52.13793103448276,1109.764367816092,3144.7528735632186,12268.350574712644,992.5919540229884,13852.350574712644,952.925287356322,9500.540229885057,49.132183908045974,992.5977011494252,1168.8793103448277,18786.873563218393,673.9252873563219,2604.344827586207,507.0344827586207,12174.741379310344,99.17241379310344,993.3275862068964,497.632183908046,13108.258620689656,3936.649425287356,5226.109195402299,194.69540229885055,15994.051724137931,134.44827586206895,1199.1379310344828,350.21264367816093,3.5244263058404894
71390,1,6,5765,1246,0,389,238,347,27904.55619596542,129.11815561959654,3363.449567723343,534.1585014409222,16715.72334293948,85.05187319884726,916.386167146974,4573.795389048992,18067.05187319885,37.37463976945245,7110.939481268011,1746.7233429394812,17645.07492795389,99.09798270893371,4884.311239193084,1523.5331412103749,28637.325648414982,766.6484149855908,3572.4466858789624,408.8097982708934,26052.26224783862,3786.913544668588,942.1873198847262,660.7838616714697,28635.00288184438,692.449567723343,3324.766570605187,587.3256484149856,31411.35158501441,161.9164265129683,1773.4524495677233,414.0028818443804,3.3019508735458505
81018,1,25,5802,4829,0,426,797,222,26192.27927927928,133.36486486486487,3146.162162162162,548.3783783783783,16761.513513513513,66.54504504504504,21106.3963963964,1779.8648648648648,19230.1981981982,45.73423423423424,3116.9144144144143,5831.1621621621625,18562.72072072072,45.288288288288285,1432.8783783783783,1169.9504504504505,24838.869369369368,1071.8063063063064,7666.509009009009,2472.0045045045044,23999.6981981982,2694.689189189189,878.918918918919,672.8648648648649,25057.355855855854,2305.8783783783783,516.5,161.018018018018,26672.18918918919,144.62612612612614,2227.5495495495497,496.7927927927928,3.477410473205383
6226,1,10,1182,1122,0,1182,114,222,15902.234234234234,128.11261261261262,1268.8783783783783,318.5990990990991,11451.225225225226,37.37837837837838,672.7162162162163,4451.175675675676,12254,227.0900900900901,10251.265765765766,510.8198198198198,10294.783783783783,29.74324324324324,6741.761261261261,1536.2072072072071,17976.518018018018,793.2792792792793,1317.6576576576576,1256.2162162162165,12130.806306306304,54.4954954954955,562.6441441441441,410.0945945945946,13107.04054054054,513.1891891891892,3599.626126126126,110.77927927927928,17763.50900900901,137.3063063063063,917.5225225225224,294.18468468468467,3.473407126381755
36806,1,3,3768,820,0,1080,820,257,18817.8326848249,126.3501945525292,1826.988326848249,376.88715953307394,13498.260700389104,63.509727626459146,916.8988326848248,1902.579766536965,14990.85214007782,763.9922178988327,6148.268482490273,1683.420233463035,12507.264591439687,40.22568093385214,958,1949.182879377432,21085.116731517508,1040.303501945525,1216.1167315175098,423.4630350194553,17709.350194552528,1066.9260700389104,783.9610894941634,456.26070038910507,18838.622568093386,4746.280155642024,3750.964980544747,1290.852140077821,21671.08560311284,124.97665369649803,1071.3891050583657,337.30739299610894,3.377871910619568
55344,1,7,4552,1535,0,520,527,414,25935.635265700483,120.1231884057971,3581.635265700483,572.4565217391304,17142.25603864734,72.30434782608695,1310.987922705314,3887.3888888888887,20121.4806763285,399.4903381642512,7418.613526570049,2022.072463768116,16583.533816425122,58.95410628019324,5529.055555555556,1509.8188405797102,30268.956521739132,514.9178743961353,2543.0169082125603,632.7342995169082,27137.11835748792,3202.6932367149757,1085.9589371980676,705,26849.222222222223,2331.541062801932,2243.012077294686,210.4830917874396,31162.13768115942,156.43478260869566,2147.4927536231885,454.94444444444446,3.316001647502638
51185,1,4,4272,118,0,240,118,233,23301.45493562232,140.57510729613733,3582.1115879828326,538.6223175965665,13886.678111587982,85.62660944206009,1365.648068669528,4407.6137339055795,15352.755364806866,55.648068669527895,5969.665236051502,2103.296137339056,13276.21459227468,49.05579399141631,1053.3690987124464,1442.0343347639484,27554.789699570814,993.1802575107296,6107.4635193133045,458.2360515021459,21722.79399141631,5618.31330472103,1024.31330472103,721.1845493562232,22092.030042918457,752.824034334764,387.3175965665236,115.90557939914164,27387.330472103004,154.3047210300429,1995.214592274678,446.9699570815451,3.3242083335609545
82155,1,25,6318,4518,0,942,486,235,21884.20425531915,138.53617021276597,3222.791489361702,521.7234042553191,13103.331914893615,60.50212765957447,10089.936170212766,2473.2212765957447,15560.651063829788,44.817021276595746,2266.242553191489,1550.9446808510638,14068.16170212766,50.208510638297874,1904.144680851064,1323.468085106383,22597.068085106384,404.31063829787234,27433.855319148937,476.9489361702128,19169.73191489362,6332.0297872340425,991.9531914893618,1812.5617021276596,20525.71489361702,119.67234042553191,895.5531914893617,185.4,22157.310638297873,152.27659574468086,2150.927659574468,486.64255319148936,3.4669153409388787
36606,1,3,3668,763,0,980,763,383,22740.879895561357,131.644908616188,2759.751958224543,475.0208877284595,16640.472584856398,58.24804177545692,1477.1932114882509,4157.543080939948,19432.64490861619,156.50391644908615,12839.250652741512,5048.33681462141,16408.30809399478,33.112271540469976,5897.647519582246,2733.634464751958,25345.42819843342,693.7806788511749,1308.4516971279377,2317.8694516971277,23089.396866840732,115.94516971279371,802.603133159269,868.6318537859008,23737.934725848565,374.47780678851177,5701.23498694517,138.49608355091385,25550.772845953,144.91383812010443,1670.1853785900782,396.6057441253264,3.4707759093903263
43937,1,18,2709,3073,0,21,49,177,19737.92655367232,133.2316384180791,2230.5593220338983,437.9491525423729,12531.09604519774,52.25423728813559,1178.0621468926554,788.3785310734463,13919.683615819207,28.062146892655367,9726.09604519774,3772.508474576271,11759.045197740114,28.75141242937853,3765.64406779661,1721.6214689265537,21104.988700564973,766.8757062146892,1838.954802259887,375.24858757062145,16435.84745762712,866.1073446327683,997.4067796610168,512.9209039548023,17534.073446327682,7503.050847457627,370.6045197740113,182.3954802259887,21890.58757062147,168.82485875706217,1654.2203389830509,388.2203389830509,3.4338408144462225
55270,1,7,4537,1013,0,505,5,345,25348.591304347825,121.99420289855072,2454.6434782608694,430.90434782608696,17821.515942028986,73.28405797101449,15530.565217391304,2574.8115942028985,19093.304347826088,29.831884057971013,5045.284057971015,666.2231884057971,16794.228985507245,41.82898550724638,757.5652173913044,1085.8492753623188,27780.48115942029,708.8985507246376,11289.095652173914,596.7101449275362,26551.484057971014,3347.365217391304,1073.2695652173911,737.072463768116,26178.089855072463,53.46376811594203,405.31304347826085,116.2144927536232,30059.678260869565,136.60289855072463,1498.536231884058,359.4811594202898,3.344040587760026
73825,1,15,5552,2828,0,176,812,311,24447.742765273313,130.1864951768489,2386.2057877813504,477.2122186495177,15425.40192926045,81.89389067524115,1440.385852090032,4357.421221864952,17434.263665594855,42.21221864951769,5772.009646302251,1753.8810289389069,15655.993569131831,111.29903536977493,1113.385852090032,1276.5369774919614,26997.180064308683,783.144694533762,4191.376205787781,456.7138263665595,23472.180064308683,6937.5241157556275,1067.620578778135,629.0128617363345,26141.093247588426,339.09646302250803,561.5852090032155,153.21543408360128,29120.33118971061,151.39871382636656,1666.742765273312,440.2090032154341,3.2661938476291
56344,1,7,4966,1094,0,934,86,548,20745.11861313869,143.42153284671534,3151.768248175182,538.492700729927,14307.310218978102,59.02189781021898,12417.295620437955,3038.5273722627735,15314.552919708029,43.74452554744526,1000.8430656934306,1375.279197080292,13274.925182481751,37.84489051094891,1137.0602189781025,921.162408759124,21287.304744525547,609.043795620438,12591.403284671533,328.31934306569343,20133.30291970803,8132.25,780.985401459854,714.6916058394161,21396.66605839416,107.65693430656934,350.228102189781,116.13321167883213,24714.494525547445,148.07116788321167,1849.5164233576645,428.7974452554744,3.459793743042443
37134,1,3,3907,1007,0,1219,1007,189,17952.88888888889,140.37037037037038,1891.068783068783,374.5608465608466,13040.989417989418,65.48148148148148,457.62433862433863,6092.910052910053,14509.772486772486,759.7460317460317,16501.05291005291,1222.7089947089946,11912.804232804232,51.91534391534392,7873.058201058201,2211.2698412698414,22674.613756613755,1711.6931216931216,1334.164021164021,1708.4179894179897,17809.85185185185,438.021164021164,940.4814814814816,541.6666666666666,18907.502645502645,1073.1216931216932,7477.111111111111,24.312169312169313,20954.99470899471,142.34391534391534,1095.2169312169312,334.5925925925926,3.555814127794407
10042,1,11,1223,2950,0,1223,934,207,18781.169082125605,132.43478260869566,2209.086956521739,385.6666666666667,13694.038647342995,63.95652173913044,971.5410628019324,6090.922705314009,15136.434782608696,1433.1690821256038,12210.04347826087,927.487922705314,13927.898550724638,28.10144927536232,3839.299516908213,1038.8695652173913,23740.92270531401,934.743961352657,1764.2028985507247,414.3768115942029,16529.34299516908,131.16425120772948,751.7584541062802,542.4154589371981,17410.135265700483,1243.7053140096618,12832.028985507246,0.01932367149758454,20999.8115942029,162.16425120772948,1308.0579710144928,360.2173913043478,3.5110112277185817
80360,1,25,5512,5012,0,136,980,249,20176.425702811244,127.4417670682731,1784.2208835341366,366.35341365461846,13788.82329317269,50.25301204819277,679.2530120481928,5520.349397590361,12264.020080321285,169.76305220883535,8424.016064257028,788.6385542168674,14094.606425702812,44.144578313253014,7506.100401606425,847.5060240963855,21361.052208835343,1251.871485943775,18884.13253012048,332.3413654618474,19261.425702811244,3510.59437751004,3035.9477911646586,1417.7309236947792,20493.77108433735,133.18875502008032,5521.654618473895,172.33734939759037,21576.887550200805,144.46586345381527,1261.8273092369477,397.7108433734939,3.610413807184711
81201,1,25,5881,4423,0,505,391,236,16423.080508474577,120.60593220338984,2599.165254237288,475.635593220339,11159.322033898305,56.49576271186441,6120.254237288135,2332.563559322034,12627.847457627118,53.02542372881356,3817.6398305084745,1156.5805084745762,11173.25847457627,41.432203389830505,1159.033898305085,734.1016949152543,17926.21186440678,984.6991525423728,15746.10593220339,424.7542372881356,15973.72033898305,8350.686440677966,967,800.6355932203389,17664.360169491527,411.9915254237288,587.0847457627119,165.03813559322035,19083.53813559322,167.52118644067798,1647.8813559322034,429.4830508474576,3.555924493090609
74160,1,15,5693,2314,0,317,298,279,20968.8064516129,132.84229390681003,2363.505376344086,466.57706093189967,11701.275985663082,72.63799283154121,962.3763440860216,2415.673835125448,13435.082437275983,39.61290322580645,6310.670250896057,1328.2652329749103,11881.397849462366,47.29390681003584,929.6093189964158,968.7132616487456,22567.648745519713,1143.7025089605734,5127.706093189964,361.7741935483871,18712.6164874552,7008.551971326165,1201.9856630824372,635.8530465949821,21173.34050179211,1137.605734767025,439.1433691756272,121.39068100358423,24147.54121863799,158.74551971326164,1483.931899641577,412.51971326164875,3.324027196905526
76850,1,15,6684,2514,0,1308,498,304,25527.924342105263,141.66447368421052,5793.871710526316,833.6677631578947,19138.26644736842,84.19736842105263,1078.3486842105262,1416.5559210526317,19863.14144736842,33.411184210526315,25374.25,2776.1052631578946,19723.52302631579,122.32236842105264,4088.8585526315783,1298.828947368421,25370.44407894737,396.4703947368421,2137.2565789473683,617.5888157894736,24973.54605263158,531.3552631578947,456.4342105263158,667.625,26428.407894736843,5601.848684210527,1101.891447368421,124.91447368421052,26883.746710526317,139.51644736842104,3528.2664473684213,706.6151315789474,3.4086738563009904
57582,1,14,4085,2295,0,53,279,107,15544.280373831776,131.52336448598132,1285.7943925233644,314.2803738317757,11193.046728971962,54.23364485981308,839.0093457943925,2695.6822429906542,11025.59813084112,239.69158878504672,5519.439252336449,1956.6635514018692,10342.990654205609,51.074766355140184,2255.504672897196,801.2803738317757,20276.747663551403,1026.2056074766356,1399.6728971962616,432.89719626168227,17040.560747663552,703.3271028037383,799.9345794392524,525.2710280373832,17683.971962616823,613.7102803738318,2326.766355140187,86.88785046728972,18680.22429906542,148.55140186915887,1110.5046728971963,364.4766355140187,3.2809388888119995
46698,1,18,3777,3121,0,1089,97,366,20673.912568306012,142.4153005464481,1886.0109289617487,389.58469945355193,14553.934426229507,60.24590163934426,1194.573770491803,3655.6830601092897,16783.609289617485,493.3524590163934,6203.88524590164,967.0491803278688,13168.062841530054,42.70765027322405,3190.292349726776,782.4371584699453,24184.983606557376,785.5628415300547,1975.483606557377,400.40983606557376,19301.90163934426,630.2267759562842,891.1284153005464,412.6502732240437,20198.475409836065,853.9672131147541,4967.338797814207,175.98907103825135,23403.349726775956,136.22677595628414,1677.4972677595629,361.6530054644809,3.3087021636824487
